,Trade Name,Generic/Proper Name(s),Active Ingredient(s),DICT _ Concern,Standardized_SMILES,Standardized_InChI,DICTrank,name,Cardiotoxicity,CT label,Mutagenicity,Blood-Brain Barrier Penetration,Oral Bioavailability,CYP1A2 Inhibition,CYP2C19 Inhibition,CYP2C9 Substrate,CYP2C9 Inhibition,CYP2D6 Substrate,CYP2D6 Inhibition,CYP3A4 Substrate,CYP3A4 Inhibition,Carcinogenicity,Clinical Toxicity,Drug Induced Liver Injury,Human Intestinal Absorption,Androgen Receptor (Ligand Binding Domain),Androgen Receptor (Full Length),Aryl Hydrocarbon Receptor,Aromatase,Estrogen Receptor (Ligand Binding Domain),Estrogen Receptor (Full Length),Peroxisome Proliferator-Activated Receptor Gamma,PAMPA Permeability,P-glycoprotein Inhibition,Nrf2-Antioxidant Responsive Element,ATPase Family AAA Domain-Containing Protein 5 (ATAD5),Heat Shock Factor Response Element,Mitochondrial Membrane Potential,Tumor Protein p53,Skin Reaction,hERG Blocking,Cell Effective Permeability,Drug Clearance (Hepatocyte),Drug Clearance (Microsome),Half Life,Hydration Free Energy,Acute Toxicity LD50,Lipophilicity,Plasma Protein Binding Rate,Aqueous Solubility,Volume of Distribution at Steady State,atc_name_1,atc_name_2,atc_name_3,atc_name_4
85,nexplanon,etonogestrel,etonogestrel,most,C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3C(=C)CC21CC,"InChI=1S/C22H28O2/c1-4-21-13-14(3)20-17-9-7-16(23)12-15(17)6-8-18(20)19(21)10-11-22(21,24)5-2/h2,6,17-20,24H,3-4,7-13H2,1H3",1,Etonogestrel,Heart Damage,wp,0.06340605141595,0.8812828779220581,0.8881220817565918,0.0500925029627978,0.7471400499343872,0.3820729613304138,0.5000029295682907,0.1279739674180746,0.1280588269233703,0.7964750170707703,0.7091569542884827,0.1592335497960448,0.0683132898062467,0.1006466373801231,0.9999892950057984,0.2124659538269043,0.6812270641326904,0.0353674218989908,0.0795396193861961,0.3988785207271575,0.7626739501953125,0.0147381308954209,0.980731749534607,0.3082566291093826,0.6443698644638062,0.0098832041257992,0.0699998551979661,0.2643735751509666,0.0380495525896549,0.3035021230578422,0.127485629543662,-4.597754038135695,60.524022802943946,22.693831531766087,-9.759907301119728,-4.412570115952603,2.8044159969211777,4.152065938267018,95.30914268957734,-5.565736525341888,-0.5930894245644509,GENITO URINARY SYSTEM AND SEX HORMONES,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,Progestogens
86,ingrezza,valbenazine,valbenazine tosylate,most,COc1cc2c(cc1OC)C1CC(OC(=O)C([NH3+])C(C)C)C(CC(C)C)C[NH+]1CC2,"InChI=1S/C24H38N2O4/c1-14(2)9-17-13-26-8-7-16-10-21(28-5)22(29-6)11-18(16)19(26)12-20(17)30-24(27)23(25)15(3)4/h10-11,14-15,17,19-20,23H,7-9,12-13,25H2,1-6H3/p+2",1,Valbenazine,Arrhythmia,wp,0.036870627105236,0.408504056930542,0.3131300285458565,0.0025338004837976,0.0340792946517467,0.0347613088786602,0.0054225099040195,0.5787505030632019,0.4922571361064911,0.8564256072044373,0.2359214663505554,0.0225325541570782,0.0031086183851584,0.0327551619149744,0.5967887133359909,0.0041343220276758,0.0278919527307152,0.0299589596688747,0.0121396333910524,0.0301264366135001,0.1121120437979698,0.0004909426970698,0.8970386862754822,0.234298937022686,0.0190450454130768,0.0014105473732342,0.0045550700626336,0.0084089876152575,0.0020704161375761,0.3673439964652061,0.8747167348861694,-5.502798771202342,67.36581864252481,93.71578868053813,-5.66411655004009,-6.501478627336307,2.617578545334041,1.3294196331442845,71.2736452143502,-2.6267896255765657,9.94648843741017,NERVOUS SYSTEM,OTHER NERVOUS SYSTEM DRUGS,OTHER NERVOUS SYSTEM DRUGS,Other nervous system drugs
87,celecoxib,celecoxib,celecoxib,most,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,"InChI=1S/C17H14F3N3O2S/c1-11-2-4-12(5-3-11)15-10-16(17(18,19)20)22-23(15)13-6-8-14(9-7-13)26(21,24)25/h2-10H,1H3,(H2,21,24,25)",1,Celecoxib,Heart Damage,bw,0.1245786160230636,0.8156946778297425,0.9465335845947266,0.7532874822616578,0.4758826434612274,0.6811814188957215,0.3430666744709015,0.2790373101830482,0.0770408641546964,0.5674751341342926,0.5186875820159912,0.8637242197990418,0.3340038925409317,0.9544352054595948,0.9992149114608764,0.0934993341565132,0.1087129205465316,0.0458161663264036,0.1398831143975258,0.0432557247579097,0.1193035788834095,0.0525107972323894,0.896368932723999,0.6596756696701049,0.372511476278305,0.0373048730194568,0.0099857151508331,0.315337486565113,0.0584656683728098,0.0824975028634071,0.6055729508399963,-4.889574944565564,24.211046570744195,26.691923274378656,-45.279684957600224,-5.507205799447601,2.378255788577376,2.833419748587678,99.63877629600113,-4.484045488727817,-2.708120520965625,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS;CARDIOVASCULAR SYSTEM;GENITO URINARY SYSTEM AND SEX HORMONES;MUSCULO-SKELETAL SYSTEM;NERVOUS SYSTEM,ANALGESICS;ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS;ANTINEOPLASTIC AGENTS;CALCIUM CHANNEL BLOCKERS;GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,"ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS;ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS;OPIOIDS;OTHER ANTINEOPLASTIC AGENTS;SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS",Coxibs;Dihydropyridine derivatives;Opioids in combination with non-opioid analgesics;Other antineoplastic agents;Sulfonamides
88,ciprofloxacin,ciprofloxacin,ciprofloxacin hydrochloride,most,O=C([O-])c1cn(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2c1=O,"InChI=1S/C17H18FN3O3/c18-13-7-11-14(8-15(13)20-5-3-19-4-6-20)21(10-1-2-10)9-12(16(11)22)17(23)24/h7-10,19H,1-6H2,(H,23,24)",1,Ciprofloxacin,Arrhythmia,wp,0.5872264623641967,0.1560010723769664,0.7719585776329041,0.0023713956587016,0.0041305525461211,0.0549740143120288,0.0033363865280989,0.0370252488180995,0.0085908803623169,0.0778039686381816,0.0046991304378025,0.1466979190707206,0.0042130146641284,0.8454781532287597,0.5927527010440826,0.057216277718544,0.0813379801809787,0.0216138139367103,0.0129924738779664,0.0111021414399147,0.1452766016125679,0.001836237956013,0.044476943090558,0.0093302892753854,0.0331890824250876,0.0103065746370702,0.0019443652185145,0.0056782717001624,0.0088517115684226,0.3222836822271347,0.0614881567656993,-4.959090835263234,-1.3727141327457597,-1.690919866588401,-22.04197739040086,-13.131400056639626,2.1936207415601823,-1.3239100931211574,41.51684982546124,-3.0428819207475635,-0.9784214558319958,ANTIINFECTIVES FOR SYSTEMIC USE;SENSORY ORGANS,ANTIBACTERIALS FOR SYSTEMIC USE;OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS;OPHTHALMOLOGICALS;OTOLOGICALS,ANTIINFECTIVES;COMBINATIONS OF ANTIBACTERIALS;QUINOLONE ANTIBACTERIALS,Antiinfectives;Combinations of antibacterials;Fluoroquinolones
89,stivarga,regorafenib,regorafenib monohydrate,most,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,"InChI=1S/C21H15ClF4N4O3/c1-27-19(31)18-10-13(6-7-28-18)33-12-3-5-17(16(23)9-12)30-20(32)29-11-2-4-15(22)14(8-11)21(24,25)26/h2-10H,1H3,(H,27,31)(H2,29,30,32)",1,Regorafenib,Heart Damage,wp,0.3215853422880173,0.6593228220939636,0.8921070337295532,0.433518123626709,0.6604785442352294,0.4629434585571289,0.6304135203361512,0.2152945756912231,0.1258408546447754,0.609629213809967,0.5986418485641479,0.6207245647907257,0.3542162895202637,0.9552807688713074,0.9960593700408936,0.0085519189946353,0.0189068192616105,0.2571668714284897,0.1443071335554123,0.0129844942130148,0.0641159899532795,0.0905737221240997,0.6806607484817505,0.757573401927948,0.437948989868164,0.0253482801839709,0.1484300166368484,0.8180395841598511,0.3882057070732116,0.1901821494102478,0.7861979007720947,-5.056717420439497,40.14646371346981,34.843238815329265,137.122668033136,-10.795096718743576,2.945960346022855,3.481723583739707,95.042435382249,-7.067307461591672,4.003548981543302,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PROTEIN KINASE INHIBITORS,Other protein kinase inhibitors
90,,orciprenaline,orciprenaline,most,CC(C)[NH2+]CC(O)c1cc([O-])cc([O-])c1,"InChI=1S/C11H17NO3/c1-7(2)12-6-11(15)8-3-9(13)5-10(14)4-8/h3-5,7,11-15H,6H2,1-2H3/p-1",1,Orciprenaline,Arrhythmia,Withdraw,0.0097775727743282,0.0571338471956551,0.5062013864517212,0.0396686561405658,0.0029658765764907,0.0856398299336433,0.0012851135252276,0.6761584103107452,0.0877316426485776,0.1307811349630356,0.0012638679472729,0.1555408865213394,0.0006100869402871,0.0062222706153988,0.7458179950714111,0.0058861573750618,0.0735154524445533,0.0178412323351949,0.0007613325346028,0.0037911445950157,0.0988733576610684,0.0001436043703506,0.255602191388607,0.0071660886518657,0.0034254430167493,9.261679306291626e-05,0.0006961135681194,0.0016462723986478,0.0002440903590013,0.5070657074451447,0.1045625895261764,-5.162866821476461,6.453341720169942,-31.23083835237261,-44.29753571686125,-13.127751573746304,1.9712299858494904,-1.0538982347849082,15.005114531064844,-0.3977846427315071,0.2644441447313991,RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,"ADRENERGICS FOR SYSTEMIC USE;ADRENERGICS, INHALANTS",Non-selective beta-adrenoreceptor agonists
91,sulindac,sulindac,sulindac,most,CC1=C(CC(=O)[O-])c2cc(F)ccc2C1=Cc1ccc([S+](C)O)cc1,"InChI=1S/C20H17FO3S/c1-12-17(9-13-3-6-15(7-4-13)25(2)24)16-8-5-14(21)10-19(16)18(12)11-20(22)23/h3-10,24H,11H2,1-2H3",1,Sulindac,Heart Damage,bw,0.1978462651371955,0.7129478335380555,0.9100091457366944,0.4418511092662811,0.3435212016105652,0.4273686110973358,0.4250967681407928,0.0476734403520822,0.0860032498836517,0.39002126455307,0.0777754209935665,0.5043392717838288,0.0554813213646411,0.943665897846222,0.9967347145080566,0.0621175516396761,0.0902012087404728,0.4104412347078323,0.2461644232273102,0.0597039479762315,0.291486918926239,0.4247310221195221,0.574683403968811,0.1876030728220939,0.5742093682289123,0.097134330868721,0.063839141279459,0.3818825304508209,0.144567322731018,0.42355937063694,0.1983602449297904,-4.908358972356784,6.277135283744408,12.771636585232448,21.60587569460149,-8.679063488743104,2.980245908149891,-0.1984430432519842,87.09560394448947,-3.462557056351404,2.747731335120008,MUSCULO-SKELETAL SYSTEM,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",Acetic acid derivatives and related substances
92,mefenamic acid,mefenamic acid,mefenamic acid,most,Cc1cccc(Nc2ccccc2C(=O)[O-])c1C,"InChI=1S/C15H15NO2/c1-10-6-5-9-13(11(10)2)16-14-8-4-3-7-12(14)15(17)18/h3-9,16H,1-2H3,(H,17,18)/p-1",1,Mefenamic acid,Heart Damage,bw,0.2924946174025535,0.5837668657302857,0.9805046558380128,0.3582153350114822,0.1602344185113907,0.3839802712202072,0.2568839490413666,0.1015237361192703,0.0404822723940014,0.178834855556488,0.0399894192814827,0.4198770046234131,0.0063740790821611,0.9148694276809692,0.9997095108032228,0.0035830286797136,0.0433705698698759,0.4681674629449844,0.0196209704503417,0.0102593658026307,0.1670205652713775,0.0598811645060777,0.5329937636852264,0.0125307714799419,0.1039725460112094,0.0359610890969634,0.030773352459073,0.2726241961121559,0.0271269435063004,0.5552879333496094,0.0493640258908271,-4.600672150026438,72.86802086427237,31.5674504897994,-31.97453974268472,-8.28075511050947,2.0570341647285555,0.9281949064654847,78.97799502820052,-3.724406374758393,-5.3032236273643605,MUSCULO-SKELETAL SYSTEM,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",Fenamates
93,clarithromycin,clarithromycin,clarithromycin,most,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC([NH+](C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,"InChI=1S/C38H69NO13/c1-15-26-38(10,45)31(42)21(4)28(40)19(2)17-37(9,47-14)33(52-35-29(41)25(39(11)12)16-20(3)48-35)22(5)30(23(6)34(44)50-26)51-27-18-36(8,46-13)32(43)24(7)49-27/h19-27,29-33,35,41-43,45H,15-18H2,1-14H3/p+1",1,Clarithromycin,Arrhythmia,wp,0.0629208823665976,0.0063380983192473,0.6406534373760223,2.138886829925468e-05,0.0022706352290697,0.0105642652604728,0.0006506185636681,0.006723508820869,0.0006044247149475,0.6435216546058655,0.1972303628921508,0.0374352796003222,0.0016920586349442,0.3920991331338882,0.2907694771885872,0.0083493625046685,0.0192607320845127,0.0020742815861012,0.0128671067766845,0.015174248907715,0.0637449283152818,0.0047000199789181,0.5049221813678741,0.5546641886234284,0.0246162557974457,0.0020029543782584,0.0047430204809643,0.0353675943333655,0.0145596318878233,0.1979137681424617,0.1032806932926178,-5.94695834584474,73.17933542654072,44.56231882302532,-7.488479786594814,-11.465119252659184,2.529718821696749,0.068040622153341,48.60378569016562,-1.7053044498119223,6.769622588819996,ALIMENTARY TRACT AND METABOLISM;ANTIINFECTIVES FOR SYSTEMIC USE,ANTIBACTERIALS FOR SYSTEMIC USE;DRUGS FOR ACID RELATED DISORDERS,"DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD);MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",Combinations for eradication of Helicobacter pylori;Macrolides
94,paliperidone,paliperidone,paliperidone,most,Cc1nc2n(c(=O)c1CC[NH+]1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,"InChI=1S/C23H27FN4O3/c1-14-17(23(30)28-9-2-3-19(29)22(28)25-14)8-12-27-10-6-15(7-11-27)21-18-5-4-16(24)13-20(18)31-26-21/h4-5,13,15,19,29H,2-3,6-12H2,1H3/p+1",1,Paliperidone,Arrhythmia,wp,0.1164104297757148,0.5048672437667847,0.3393352329730987,0.0034211066085845,0.0036676628049463,0.0339202029630541,0.0019256733939982,0.3673351109027862,0.2656062453985214,0.6668985068798066,0.0274843609891831,0.0821096792817115,0.0186926972121,0.1491445824503898,0.8022246360778809,0.0205840568989515,0.1171132154762744,0.011283762846142,0.0095944111235439,0.008132423646748,0.1929715141654014,0.0001618511505512,0.5962050437927247,0.3966620057821274,0.0157512702047824,0.0006875642167869,0.0012008469726424,0.0029254231369122,0.0011847093934193,0.2292116835713386,0.8922101259231567,-5.492634916908195,-3.289214566322772,1.415331420158708,22.497206527656925,-14.226031254700317,3.4358949687302123,0.6741528523560719,62.05178316937381,-0.8120597789310064,2.8521441975167585,NERVOUS SYSTEM,PSYCHOLEPTICS,ANTIPSYCHOTICS,Other antipsychotics
95,ifosfamide,ifosfamide,ifosfamide,most,O=P1([NH2+]CCCl)OCCC[NH+]1CCCl,"InChI=1S/C7H15Cl2N2O2P/c8-2-4-10-14(12)11(6-3-9)5-1-7-13-14/h1-7H2,(H,10,12)/p+2",1,Ifosfamide,Mixed,wp,0.9911251544952392,0.476290762424469,0.767963969707489,0.0098189642129,0.0443729981823707,0.1380516570061445,0.0021257133572362,0.2376729950308799,0.0096475874459429,0.3613796651363373,0.0046638407744467,0.6030406057834625,0.0161979656606035,0.1416356761008501,0.4888882707804441,0.0081612472888082,0.0025148158718366,0.0173785065242555,0.0038436997596363,0.020344225410372,0.109376411139965,0.0040421576955395,0.4088735193014144,0.0011809319612723,0.097814430296421,0.0073932414408773,0.0036007827176945,0.0020729275491248,0.0560946846380829,0.9736401915550232,0.1746169935911893,-5.262579229638888,30.99276447789752,-21.9231498262073,-28.479612309161062,-10.773421084357292,3.592700094551561,0.3452288889880724,3.218358897029127,-0.1332296555905285,8.192796641479372,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,ALKYLATING AGENTS,Nitrogen mustard analogues
96,multaq,dronedarone,dronedarone,most,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCC[NH+](CCCC)CCCC)cc1,"InChI=1S/C31H44N2O5S/c1-5-8-12-29-30(27-23-25(32-39(4,35)36)15-18-28(27)38-29)31(34)24-13-16-26(17-14-24)37-22-11-21-33(19-9-6-2)20-10-7-3/h13-18,23,32H,5-12,19-22H2,1-4H3/p+1",1,Dronedarone,Mixed,bw,0.1076189666986465,0.2663322150707244,0.3617928355932235,0.469949746131897,0.3199072808027267,0.1556527137756347,0.1822381906211376,0.3497890084981918,0.8558432340621949,0.7997653365135193,0.7494088292121888,0.4405535995960236,0.0110245452262461,0.4033805280923843,0.7487962484359741,0.1041053354740142,0.0898533582687377,0.1286350555717945,0.320692691206932,0.0470006141811609,0.1374150931835174,0.0358334153890609,0.7626377224922181,0.9807893753051756,0.3650685846805572,0.0118286952376365,0.1194769337773323,0.5065259099006653,0.0817197430878877,0.3207458049058914,0.98289475440979,-5.310470730192152,36.76884416994833,79.91739511574988,206.000469513861,-9.202455734667495,3.224425235595242,1.984989350338912,93.65798760261576,-3.0303979020622114,19.52058531331692,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,"ANTIARRHYTHMICS, CLASS I AND III","Antiarrhythmics, class III"
97,ixempra,ixabepilone,ixabepilone,most,CC(=Cc1csc(C)n1)C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)N1,"InChI=1S/C27H42N2O5S/c1-15-9-8-10-27(7)22(34-27)12-20(16(2)11-19-14-35-18(4)28-19)29-23(31)13-21(30)26(5,6)25(33)17(3)24(15)32/h11,14-15,17,20-22,24,30,32H,8-10,12-13H2,1-7H3,(H,29,31)",1,Ixabepilone,Mixed,wp,0.1330831550061702,0.1934009954333305,0.7999821424484252,0.0013955763861304,0.0750619493424892,0.1207038410007953,0.0871102143079042,0.0249583261087536,0.0021305075380951,0.7808516383171081,0.5779245853424072,0.160278645157814,0.075699483603239,0.822533655166626,0.9965685844421388,0.0172119942726567,0.07524044662714,0.0544619992375373,0.0464578472077846,0.0140644393861293,0.1225693434476852,0.036060881614685,0.7926828503608704,0.7762295484542847,0.4644112467765808,0.0244376625865697,0.052792222239077,0.1709206148982048,0.1304275661706924,0.0521679491735994,0.1712869331240654,-5.196249650841097,59.72738526567084,76.57662745686241,20.746050382057053,-10.874367060688389,3.496313993351685,2.1825231555831417,83.16446076386698,-3.469206680485091,4.951924670434652,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,Other cytotoxic antibiotics
98,definity rt,perflutren,perflutren,most,FC(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C3F8/c4-1(5,2(6,7)8)3(9,10)11",1,Perflutren,Mixed,bw,0.0008384050437598,0.9990540027618408,0.7891434490680694,0.0354670610278844,0.6519165635108948,0.0833584934473037,0.0849308520555496,0.0453227867372334,0.0012034089522785,0.6278788417577743,0.0022892023977419,0.741862553358078,1.4898946560748528e-05,0.1284740338800475,0.999981451034546,0.0001697509584118,0.0009721055917907,0.0001643176309016,0.0006110634945343,0.016251862514764,0.0551933359354734,9.802207250686478e-06,0.9559179186820984,0.0044755680050002,0.0109761549567338,3.83715255907191e-05,0.0037926409626379,0.0028702972456812,0.0029501393088139,0.6577920019626617,0.3046179047145415,-4.165042560442799,9.240997558611168,-16.00288470962237,9.38888951837087,3.681683844768075,1.3405367079825132,3.326084444807519,88.05852834284212,-4.005086830465362,5.371434432990034,,,,
99,tibsovo,ivosidenib,ivosidenib,most,N#Cc1ccnc([NH+]2C(=O)CCC2C(=O)[NH+](c2cncc(F)c2)C(C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,"InChI=1S/C28H22ClF3N6O3/c29-21-4-2-1-3-20(21)25(26(40)36-18-11-28(31,32)12-18)37(19-10-17(30)14-34-15-19)27(41)22-5-6-24(39)38(22)23-9-16(13-33)7-8-35-23/h1-4,7-10,14-15,18,22,25H,5-6,11-12H2,(H,36,40)/p+2",1,Ivosidenib,Arrhythmia,wp,0.1193158753216266,0.3132212489843368,0.6251619160175323,0.0117537952959537,0.2872038602828979,0.1228255316615104,0.3105438970029354,0.0482464527711272,0.0468597684055566,0.7343764662742615,0.9564640760421752,0.2206054285168647,0.0213915009051561,0.8738738298416138,0.9885361909866331,0.0147042906843125,0.0130350180901587,0.0150824448093771,0.1645967490971088,0.0156799240969121,0.0420265063643455,0.0116674444172531,0.7115787029266357,0.3298524528741836,0.3596307456493378,0.0064246905269101,0.0207978499587625,0.4886787176132202,0.0842545434832573,0.1994648110121488,0.6739630460739136,-5.808234026063369,36.955585152857886,17.421575477032615,-23.243362058691265,-12.784560934516064,3.880955936518397,1.30437227349183,77.44670364488817,-4.355827962832913,1.9775158427404684,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,OTHER ANTINEOPLASTIC AGENTS,Other antineoplastic agents
100,potassium acetate,potassium acetate,potassium acetate,most,CC(=O)[O-],"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)/p-1",1,Potassium acetate,Arrhythmia,wp,0.0474214245565235,0.9793869018554688,0.6653329610824585,0.0010375245023169,0.0113365889061242,0.0642802959308028,0.0007871477602748,0.0141201465390622,0.0089417171606328,0.0982656314969062,1.4597483986023008e-06,0.0718374349176883,0.0014248698600567,0.6978450417518616,0.9482261538505554,0.0002671473383088,0.0038168819155544,0.0004021324464702,1.535919727757573e-05,0.0005276410709484,0.1770868254825472,1.1391294211193782e-05,0.2979687608778477,0.0251846771687269,0.0070760517846792,1.007156802756981e-05,0.0009842985426075,0.0004485284079237,0.0001668457167852,0.2252602040767669,0.0009354941314086,-4.691340921789285,-63.68257719146831,-18.834418512173794,-19.0440594190372,-7.449531419775438,1.089000324301129,-2.929322018328764,34.10886003354474,1.1007220644742537,2.029563418970074,BLOOD AND BLOOD FORMING ORGANS,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,I.V. SOLUTION ADDITIVES,Electrolyte solutions
101,tagrisso,osimertinib,osimertinib,most,C=CC(=O)Nc1cc(N=c2nc(-c3cn(C)c4ccccc34)cc[n-]2)c(OC)cc1N(C)CC[NH+](C)C,"InChI=1S/C28H33N7O2/c1-7-27(36)30-22-16-23(26(37-6)17-25(22)34(4)15-14-33(2)3)32-28-29-13-12-21(31-28)20-18-35(5)24-11-9-8-10-19(20)24/h7-13,16-18H,1,14-15H2,2-6H3,(H2,29,30,31,32,36)",1,Osimertinib,Mixed,wp,0.4575228452682495,0.507326191663742,0.3979553997516632,0.1929133929312229,0.0874421149492263,0.1487792894244194,0.0097713065333664,0.2893491715192794,0.4186790913343429,0.8571734428405762,0.7724316716194153,0.1490812316536903,0.0474153356626629,0.7561009168624878,0.7826319932937622,0.0609238661825656,0.0278623264282941,0.5217285454273224,0.0970947340130806,0.0532548457384109,0.0508325286209583,0.0066421288996934,0.7737619638442993,0.8249835848808289,0.2199953094124794,0.077176771312952,0.0738989196717739,0.1259565994143486,0.2065326690673828,0.2135139167308807,0.9007099747657776,-5.377133564763919,36.024968949223215,81.06661604120669,38.75969958687428,-12.254736896601724,3.061085412916719,1.667139427536656,77.88231363510087,-1.871295265175993,2.471621890297554,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PROTEIN KINASE INHIBITORS,Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors
102,mirtazapine,mirtazapine,mirtazapine,most,C[NH+]1CC[NH+]2c3ncccc3Cc3ccccc3C2C1,"InChI=1S/C17H19N3/c1-19-9-10-20-16(12-19)15-7-3-2-5-13(15)11-14-6-4-8-18-17(14)20/h2-8,16H,9-12H2,1H3/p+2",1,Mirtazapine,Arrhythmia,wp,0.0812930215150117,0.7295925974845886,0.2585434734821319,0.0050665950169786,0.0089943704893812,0.1629014447331428,0.000288286383693,0.369126409292221,0.2688316702842712,0.2911034345626831,0.0044256681110709,0.0126650555059313,0.0016588117458923,0.0495700315572321,0.4526441022753715,0.0080171823501586,0.0490910120308399,0.0423476312309503,0.0039644148666411,0.0075900780037045,0.162754824757576,3.566503575740399e-05,0.411387300491333,0.012619068683125,0.0281298520043492,0.0001668578031967,0.0005581622746831,0.0024128128192387,0.000596937611408,0.7566495537757874,0.403788161277771,-5.001385268062167,58.799624524518094,4.430854234034856,-14.637274515214926,-12.915556846645098,3.0160316948892985,0.6094124338572182,42.91947508978773,-1.2211814671963357,14.63149361994483,NERVOUS SYSTEM,PSYCHOANALEPTICS,ANTIDEPRESSANTS,Other antidepressants
103,,astemizole,astemizole,most,COc1ccc(CC[NH+]2CCC(N=c3[n-]c4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,"InChI=1S/C28H30FN4O/c1-34-25-12-8-21(9-13-25)14-17-32-18-15-24(16-19-32)30-28-31-26-4-2-3-5-27(26)33(28)20-22-6-10-23(29)11-7-22/h2-13,24H,14-20H2,1H3/q-1/p+1",1,Astemizole,Arrhythmia,Withdraw,0.1428719639778137,0.5980525106191635,0.3879947185516357,0.063551877066493,0.1754956439137459,0.0771408081054687,0.0524415384978056,0.6351495623588562,0.9842026948928831,0.8528589129447937,0.6738195836544036,0.0819134719669818,0.029125084169209,0.0897824928164482,0.9684163093566894,0.0029712327523157,0.0070751566439867,0.2495216444134712,0.1721621692180633,0.0123492814600467,0.0677823238074779,0.0018275071779498,0.8222910284996032,0.9493772983551024,0.2084846496582031,0.0020481029408983,0.0651398934423923,0.0475380394607782,0.0047400914598256,0.3677762731909751,0.992994773387909,-5.324346351497138,25.410531775545778,27.15946948370705,-47.701150352682696,-9.299534391002146,2.8648799714806383,2.1755721185899946,87.31560376214833,-2.6625319144292687,2.274272929116067,RESPIRATORY SYSTEM,ANTIHISTAMINES FOR SYSTEMIC USE,ANTIHISTAMINES FOR SYSTEMIC USE,Other antihistamines for systemic use
